entry_date,exit_date,entry_price,exit_price,pnl,pnl_pct,duration,signal_type,avg_vol,avg_ema_spread,pnl_zscore,duration_zscore,is_outlier,is_profitable
2021-10-22 11:35:00+05:30,2021-10-22 11:40:00+05:30,18168.75,18200.4,-31.650000000001455,-0.0017420020639835683,1,SHORT,0.0011371126257962,-3.726350438741065,1.6660619558957421,,False,False
2021-10-25 11:30:00+05:30,2021-10-25 11:35:00+05:30,18134.95,18126.9,-8.049999999999272,-0.0004438942483987699,1,LONG,0.0010087368007272,1.419048955614926,0.4234318059540605,,False,False
2021-10-25 14:30:00+05:30,2021-10-25 14:35:00+05:30,18095.85,18103.95,-8.100000000002183,-0.00044761644244410644,1,SHORT,0.00092797207250015,-1.5857011885109387,0.4260644969498526,,False,False
2021-10-26 09:15:00+05:30,2021-10-26 09:20:00+05:30,18204.65,18214.75,10.099999999998545,0.0005548033057487259,1,LONG,0.00116885428219085,5.899170311055059,0.5322350254627498,,False,True
2021-10-26 11:25:00+05:30,2021-10-26 11:30:00+05:30,18117.3,18127.0,-9.700000000000728,-0.0005353998664260529,1,SHORT,0.0009618807678713,-2.032548436356592,0.5103106088102212,,False,False
2021-10-26 13:20:00+05:30,2021-10-26 13:25:00+05:30,18169.15,18192.45,23.299999999999272,0.0012823935076764334,1,LONG,0.00103606875921645,1.3214964802809845,1.227265448311461,,False,True
2021-10-27 14:30:00+05:30,2021-10-27 14:35:00+05:30,18229.45,18202.7,26.75,0.0014674057637504149,1,SHORT,0.00081629157634105,-4.829475862363324,1.4089211270105841,,False,True
2021-11-01 12:05:00+05:30,2021-11-01 12:10:00+05:30,17778.3,17777.55,-0.75,-4.218626077858963e-05,1,LONG,0.00091943719184625,1.2321680922577798,0.03905892059081761,,False,False
2021-11-02 13:55:00+05:30,2021-11-02 14:00:00+05:30,17872.1,17883.85,-11.75,-0.0006574493204491918,1,SHORT,0.0009689079850156,-1.2104849967145128,0.6182509396313783,,False,False
2021-11-03 09:25:00+05:30,2021-11-03 09:30:00+05:30,17965.75,17970.4,4.650000000001455,0.0002588258213546028,1,LONG,0.0011969327817475,4.700293582480299,0.24527170693826153,,False,True
2021-11-03 12:10:00+05:30,2021-11-03 12:15:00+05:30,17896.65,17883.95,12.700000000000728,0.0007096300145558374,1,SHORT,0.00062129714067675,-3.4513930360917584,0.6691349572360882,,False,True
2021-11-04 18:35:00+05:30,2021-11-04 18:40:00+05:30,17931.7,17924.85,-6.850000000002183,-0.00038200505250490373,1,LONG,0.00162782494632005,3.4153425905678887,0.3602472220588799,,False,False
2021-11-08 10:10:00+05:30,2021-11-08 10:15:00+05:30,17855.05,17872.2,-17.150000000001455,-0.0009605125720735286,1,SHORT,0.00118796731061555,-0.9757571539375931,0.9025815671604576,,False,False
2021-11-08 10:45:00+05:30,2021-11-08 10:50:00+05:30,17893.4,17892.95,-0.4500000000007276,-2.5148937597143503e-05,1,LONG,0.0012285213572682,0.7396224253807304,0.02326277461702244,,False,False
2021-11-09 13:35:00+05:30,2021-11-09 13:40:00+05:30,18017.25,18022.95,-5.700000000000728,-0.0003163634849935882,1,SHORT,0.0006471546374355,-0.7828731623176282,0.29969532915910824,,False,False
2021-11-10 13:35:00+05:30,2021-11-10 13:40:00+05:30,18016.9,18015.35,-1.5500000000029104,-8.603033818264575e-05,1,LONG,0.00054596424122175,1.9077801267812902,0.08118197652119344,,False,False
2021-11-11 09:30:00+05:30,2021-11-11 09:35:00+05:30,17920.0,17924.1,-4.099999999998545,-0.00022879464285706166,1,SHORT,0.00087773595458795,-6.232430603171451,0.21544921729854813,,False,False
2021-11-12 09:20:00+05:30,2021-11-12 09:25:00+05:30,17953.95,17979.85,25.899999999997817,0.0014425794880791032,1,LONG,0.00134700712336925,7.336115077143404,1.3641653800846076,,False,True
2021-11-15 15:25:00+05:30,2021-11-16 09:15:00+05:30,18092.0,18076.8,15.200000000000728,0.0008401503426929432,1,SHORT,0.0004520468123832,-1.3739244882963249,0.8007695070180337,,False,True
2021-11-16 13:05:00+05:30,2021-11-16 13:10:00+05:30,18103.35,18118.1,14.75,0.0008147663277791127,1,LONG,0.00041362248929244997,1.8494482453661476,0.7770752880572452,,False,True
2021-11-16 14:20:00+05:30,2021-11-16 14:25:00+05:30,18023.2,17993.45,29.75,0.0016506502729814905,1,SHORT,0.0006900999542136499,-4.147942362884351,1.566882586748919,,False,True
2021-11-29 11:55:00+05:30,2021-11-29 12:00:00+05:30,17130.9,17134.0,3.099999999998545,0.00018095955262120172,1,LONG,0.0012604455164405,3.3026794723245985,0.16365828607330202,,False,True
2021-11-29 14:30:00+05:30,2021-11-29 14:35:00+05:30,17049.3,17082.15,-32.85000000000218,-0.0019267653217435428,1,SHORT,0.0013117030478566002,-2.4216040546980366,1.729246539791114,,False,False
2021-11-30 09:25:00+05:30,2021-11-30 09:30:00+05:30,17203.5,17239.95,36.45000000000073,0.002118754904525284,1,LONG,0.0019813069843648,6.241600250148622,1.9196631801645716,,False,True
2021-11-30 11:35:00+05:30,2021-11-30 11:40:00+05:30,17017.65,17067.15,-49.5,-0.0029087447444271094,1,SHORT,0.00149025557530775,-4.354551770371472,2.605932641338757,,False,False
2021-11-30 14:20:00+05:30,2021-11-30 14:25:00+05:30,17146.9,17164.05,17.149999999997817,0.0010001807906967332,1,LONG,0.0008659072435098,1.313989662547101,0.903444455847798,,False,True
2021-11-30 14:35:00+05:30,2021-11-30 14:40:00+05:30,17094.45,17088.9,5.549999999999272,0.0003246667778138093,1,SHORT,0.0009840773335972998,-1.5198345463359146,0.29266014485964703,,False,True
2021-12-01 09:50:00+05:30,2021-12-01 09:55:00+05:30,17136.6,17138.6,2.0,0.00011670926554859192,1,LONG,0.0031492633610918,0.8243580820453644,0.10573908416932257,,False,True
2021-12-01 13:50:00+05:30,2021-12-01 13:55:00+05:30,17125.2,17140.25,-15.049999999999272,-0.0008788218531753948,1,SHORT,0.0007046130215433,-1.1079663076052384,0.7920085453435082,,False,False
2021-12-01 14:55:00+05:30,2021-12-01 15:00:00+05:30,17171.0,17155.95,-15.049999999999272,-0.0008764777823073364,1,LONG,0.00096011100857335,0.6184639842886099,0.7920085453435082,,False,False
2021-12-03 12:40:00+05:30,2021-12-03 12:45:00+05:30,17317.9,17311.2,6.700000000000728,0.00038688293615280877,1,SHORT,0.00066112007929645,-2.4775799752060266,0.3532120377594186,,False,True
2021-12-07 10:15:00+05:30,2021-12-07 10:20:00+05:30,17094.85,17086.8,-8.049999999999272,-0.0004709020552973131,1,LONG,0.0020184428974987503,2.57510384629677,0.4234318059540605,,False,False
2021-12-09 10:30:00+05:30,2021-12-09 10:35:00+05:30,17396.65,17398.5,-1.8499999999985448,-0.00010634231303144828,1,SHORT,0.0012129595679184501,-1.5989144599079737,0.09697812249479705,,False,False
2021-12-09 11:05:00+05:30,2021-12-09 11:10:00+05:30,17439.7,17429.9,-9.799999999999272,-0.0005619362718394967,1,LONG,0.00096400249711545,0.029054168438960897,0.5155759908014224,,False,False
2021-12-09 12:00:00+05:30,2021-12-09 12:05:00+05:30,17456.25,17469.35,13.099999999998545,0.0007504475474399453,1,LONG,0.0006191674736034,2.144396533974941,0.6901964852010845,,False,True
2021-12-10 10:15:00+05:30,2021-12-10 10:20:00+05:30,17464.1,17462.45,1.6499999999978172,9.447953229755998e-05,1,SHORT,0.00095940497063525,-1.431808935265508,0.08731024719973525,,False,True
2021-12-10 14:35:00+05:30,2021-12-10 14:40:00+05:30,17483.95,17488.2,4.25,0.00024308008201807943,1,LONG,0.0005261987986500999,2.0571066962220357,0.2242101789730736,,False,True
2021-12-13 12:25:00+05:30,2021-12-13 12:30:00+05:30,17455.2,17449.85,5.350000000002183,0.00030649892295718083,1,SHORT,0.0009347179836888,-4.643182387550041,0.2821293808772446,,False,True
2021-12-14 13:30:00+05:30,2021-12-14 13:35:00+05:30,17365.4,17359.15,-6.25,-0.00035991108756492794,1,LONG,0.00072371500076185,2.6269795315547526,0.328654930111098,,False,False
2021-12-14 14:00:00+05:30,2021-12-14 14:05:00+05:30,17288.7,17288.4,0.2999999999992724,1.7352374672431842e-05,1,SHORT,0.00083748612968305,-1.8842358799720387,0.016227590317561245,,False,True
2021-12-15 14:00:00+05:30,2021-12-15 14:05:00+05:30,17282.25,17283.2,0.9500000000007276,5.4969694339610156e-05,1,LONG,0.0006354397579446,1.4578669585225725,0.050452573260943726,,False,True
2021-12-15 15:15:00+05:30,2021-12-15 15:20:00+05:30,17213.85,17214.25,-0.4000000000014552,-2.323710268193665e-05,1,SHORT,0.0006642438109260001,-1.8003224979838706,0.02063008362142184,,False,False
2021-12-16 09:15:00+05:30,2021-12-16 09:20:00+05:30,17344.45,17328.45,-16.0,-0.0009224852906837633,1,LONG,0.0019168755719385002,2.031105923737414,0.8420296742606859,,False,False
2021-12-16 11:30:00+05:30,2021-12-16 11:35:00+05:30,17232.9,17228.4,4.5,0.00026112842295841093,1,SHORT,0.0006629550240808001,-1.750150182948346,0.23737363395126818,,False,True
2021-12-16 13:55:00+05:30,2021-12-16 14:00:00+05:30,17264.7,17249.35,-15.350000000002183,-0.0008890974068476244,1,LONG,0.00070592244592185,0.14864702525483148,0.8078046913174949,,False,False
