entry_date,exit_date,entry_price,exit_price,pnl,pnl_pct,duration,signal_type,avg_vol,avg_ema_spread,pnl_zscore,duration_zscore,is_outlier,is_profitable
2021-10-26 09:15:00+05:30,2021-10-26 09:20:00+05:30,18204.65,18214.75,10.099999999998545,0.0005548033057487259,1,LONG,0.00116885428219085,5.899170311055059,0.5322350254627498,,False,True
2021-10-26 13:20:00+05:30,2021-10-26 13:25:00+05:30,18169.15,18192.45,23.299999999999272,0.0012823935076764334,1,LONG,0.00103606875921645,1.3214964802809845,1.227265448311461,,False,True
2021-10-27 14:30:00+05:30,2021-10-27 14:35:00+05:30,18229.45,18202.7,26.75,0.0014674057637504149,1,SHORT,0.00081629157634105,-4.829475862363324,1.4089211270105841,,False,True
2021-11-03 09:25:00+05:30,2021-11-03 09:30:00+05:30,17965.75,17970.4,4.650000000001455,0.0002588258213546028,1,LONG,0.0011969327817475,4.700293582480299,0.24527170693826153,,False,True
2021-11-03 12:10:00+05:30,2021-11-03 12:15:00+05:30,17896.65,17883.95,12.700000000000728,0.0007096300145558374,1,SHORT,0.00062129714067675,-3.4513930360917584,0.6691349572360882,,False,True
2021-11-12 09:20:00+05:30,2021-11-12 09:25:00+05:30,17953.95,17979.85,25.899999999997817,0.0014425794880791032,1,LONG,0.00134700712336925,7.336115077143404,1.3641653800846076,,False,True
2021-11-15 15:25:00+05:30,2021-11-16 09:15:00+05:30,18092.0,18076.8,15.200000000000728,0.0008401503426929432,1,SHORT,0.0004520468123832,-1.3739244882963249,0.8007695070180337,,False,True
2021-11-16 13:05:00+05:30,2021-11-16 13:10:00+05:30,18103.35,18118.1,14.75,0.0008147663277791127,1,LONG,0.00041362248929244997,1.8494482453661476,0.7770752880572452,,False,True
2021-11-16 14:20:00+05:30,2021-11-16 14:25:00+05:30,18023.2,17993.45,29.75,0.0016506502729814905,1,SHORT,0.0006900999542136499,-4.147942362884351,1.566882586748919,,False,True
2021-11-29 11:55:00+05:30,2021-11-29 12:00:00+05:30,17130.9,17134.0,3.099999999998545,0.00018095955262120172,1,LONG,0.0012604455164405,3.3026794723245985,0.16365828607330202,,False,True
2021-11-30 09:25:00+05:30,2021-11-30 09:30:00+05:30,17203.5,17239.95,36.45000000000073,0.002118754904525284,1,LONG,0.0019813069843648,6.241600250148622,1.9196631801645716,,False,True
2021-11-30 14:20:00+05:30,2021-11-30 14:25:00+05:30,17146.9,17164.05,17.149999999997817,0.0010001807906967332,1,LONG,0.0008659072435098,1.313989662547101,0.903444455847798,,False,True
2021-11-30 14:35:00+05:30,2021-11-30 14:40:00+05:30,17094.45,17088.9,5.549999999999272,0.0003246667778138093,1,SHORT,0.0009840773335972998,-1.5198345463359146,0.29266014485964703,,False,True
2021-12-01 09:50:00+05:30,2021-12-01 09:55:00+05:30,17136.6,17138.6,2.0,0.00011670926554859192,1,LONG,0.0031492633610918,0.8243580820453644,0.10573908416932257,,False,True
2021-12-03 12:40:00+05:30,2021-12-03 12:45:00+05:30,17317.9,17311.2,6.700000000000728,0.00038688293615280877,1,SHORT,0.00066112007929645,-2.4775799752060266,0.3532120377594186,,False,True
2021-12-09 12:00:00+05:30,2021-12-09 12:05:00+05:30,17456.25,17469.35,13.099999999998545,0.0007504475474399453,1,LONG,0.0006191674736034,2.144396533974941,0.6901964852010845,,False,True
2021-12-10 10:15:00+05:30,2021-12-10 10:20:00+05:30,17464.1,17462.45,1.6499999999978172,9.447953229755998e-05,1,SHORT,0.00095940497063525,-1.431808935265508,0.08731024719973525,,False,True
2021-12-10 14:35:00+05:30,2021-12-10 14:40:00+05:30,17483.95,17488.2,4.25,0.00024308008201807943,1,LONG,0.0005261987986500999,2.0571066962220357,0.2242101789730736,,False,True
2021-12-13 12:25:00+05:30,2021-12-13 12:30:00+05:30,17455.2,17449.85,5.350000000002183,0.00030649892295718083,1,SHORT,0.0009347179836888,-4.643182387550041,0.2821293808772446,,False,True
2021-12-14 14:00:00+05:30,2021-12-14 14:05:00+05:30,17288.7,17288.4,0.2999999999992724,1.7352374672431842e-05,1,SHORT,0.00083748612968305,-1.8842358799720387,0.016227590317561245,,False,True
2021-12-15 14:00:00+05:30,2021-12-15 14:05:00+05:30,17282.25,17283.2,0.9500000000007276,5.4969694339610156e-05,1,LONG,0.0006354397579446,1.4578669585225725,0.050452573260943726,,False,True
2021-12-16 11:30:00+05:30,2021-12-16 11:35:00+05:30,17232.9,17228.4,4.5,0.00026112842295841093,1,SHORT,0.0006629550240808001,-1.750150182948346,0.23737363395126818,,False,True
2021-12-16 14:05:00+05:30,2021-12-16 14:10:00+05:30,17236.8,17223.55,13.25,0.0007687041678269749,1,SHORT,0.00069783972302855,-1.7190488834585267,0.6980945581880779,,False,True
2021-12-21 09:15:00+05:30,2021-12-21 09:20:00+05:30,16776.95,16814.35,37.39999999999782,0.0022292490589766204,1,LONG,0.00240770817038445,13.18099916510255,1.9696843090815577,,False,True
2021-12-21 14:25:00+05:30,2021-12-21 14:30:00+05:30,16750.4,16695.55,54.85000000000218,0.0032745486674946376,1,SHORT,0.00098453915479475,-6.388507690027836,2.888493466559768,,False,True
